user_id,total_events,page_view_count,search_count,product_click_count,add_to_cart_count,remove_from_cart_count,purchase_count,apply_coupon_count,write_review_count,unique_products,unique_categories,avg_product_price,max_product_price,avg_page_duration_sec,total_page_duration_sec,avg_quantity,max_cart_total,avg_cart_total,has_discount,max_discount_pct,is_member,add_to_cart_ratio,search_to_cart_ratio,did_purchase,primary_device,primary_browser,primary_referral,primary_os
user_0047,41,16,7,7,7,0,0,2,2,41,8,221.17,1299.99,158.44,6496,1.59,2499.99,900.72,1,25,0,0.1707,1.0,0,mobile,Chrome,direct,iOS
user_1507,59,24,10,7,5,4,6,1,2,59,8,254.17,1299.99,157.69,9304,1.78,2499.99,502.36,1,25,0,0.0847,0.5,1,mobile,Chrome,google_search,iOS
user_0419,37,15,1,7,10,1,1,1,1,37,7,309.23,1199.99,139.27,5153,1.51,2249.99,449.18,1,25,0,0.2703,10.0,1,mobile,Chrome,direct,iOS
user_0962,51,20,9,10,3,6,2,0,1,51,8,252.84,1299.99,198.12,10104,1.67,2499.99,575.58,1,25,0,0.0588,0.3333,1,mobile,Chrome,direct,iOS
user_0071,54,18,8,8,15,1,2,1,1,53,8,250.26,1299.99,183.11,9888,1.8,2499.99,715.64,1,25,0,0.2778,1.875,1,mobile,Chrome,direct,iOS
user_0791,55,16,11,9,13,1,2,2,1,55,8,296.12,1299.99,147.2,8096,1.62,2249.99,554.63,1,25,1,0.2364,1.1818,1,mobile,Chrome,google_search,Android
user_0902,59,21,11,9,7,5,5,0,1,59,8,377.25,1299.99,188.05,11095,1.85,2249.99,540.08,1,25,0,0.1186,0.6364,1,mobile,Chrome,google_search,Android
user_0206,57,25,12,7,10,0,0,3,0,57,8,299.05,1099.99,158.26,9021,1.77,2499.99,700.6,1,25,1,0.1754,0.8333,0,mobile,Chrome,google_search,iOS
user_0202,44,19,5,7,11,1,0,1,0,43,7,294.59,1199.99,117.73,5180,1.43,2499.99,573.4,1,25,1,0.25,2.2,0,desktop,Chrome,direct,Windows
user_0279,56,22,8,12,8,2,1,2,1,56,8,254.02,1199.99,189.05,10587,1.5,2499.99,516.78,1,25,0,0.1429,1.0,1,mobile,Chrome,direct,Android
user_0357,51,19,8,6,10,5,2,1,0,51,8,220.51,1099.99,167.41,8538,1.55,2499.99,493.42,1,25,0,0.1961,1.25,1,mobile,Chrome,google_search,iOS
user_0212,45,23,10,7,3,1,0,1,0,45,8,365.51,1299.99,169.13,7611,1.44,2499.99,707.43,1,25,0,0.0667,0.3,0,mobile,Chrome,direct,iOS
user_1904,48,22,5,8,6,2,2,0,3,48,8,275.21,1299.99,170.44,8181,1.79,2499.99,589.26,1,25,0,0.125,1.2,1,mobile,Chrome,direct,Android
user_1714,58,28,9,8,5,2,4,2,0,58,8,261.04,1299.99,190.88,11071,1.83,2499.99,751.02,1,25,0,0.0862,0.5556,1,mobile,Chrome,direct,iOS
user_1378,57,27,9,4,11,1,0,5,0,57,8,327.18,1299.99,208.26,11871,1.58,2499.99,647.97,1,20,0,0.193,1.2222,0,mobile,Chrome,direct,iOS
user_0537,45,15,8,8,8,0,4,1,1,44,8,269.79,1199.99,158.53,7134,1.49,2499.99,635.1,1,25,1,0.1778,1.0,1,mobile,Chrome,google_search,Windows
user_0244,45,18,3,7,8,3,4,1,1,45,8,369.69,1199.99,150.11,6755,1.8,1999.99,586.99,1,25,0,0.1778,2.6667,1,mobile,Chrome,social_media,iOS
user_0709,59,25,8,10,9,3,2,2,0,59,8,307.1,1199.99,150.17,8860,1.64,2499.99,902.19,1,25,0,0.1525,1.125,1,mobile,Chrome,direct,iOS
user_1574,65,25,7,15,9,5,3,0,1,65,8,222.04,1199.99,161.25,10481,1.83,2249.99,525.84,1,25,0,0.1385,1.2857,1,mobile,Chrome,social_media,iOS
user_1848,72,33,8,12,7,4,3,3,2,72,8,293.02,1099.99,128.9,9281,1.56,2499.99,574.85,1,25,0,0.0972,0.875,1,mobile,Chrome,google_search,iOS
user_0029,51,25,11,6,5,0,4,0,0,51,8,364.71,1199.99,169.08,8623,1.59,1999.99,489.7,1,25,0,0.098,0.4545,1,mobile,Chrome,direct,iOS
user_0411,55,19,5,10,12,0,6,2,1,55,8,253.85,1299.99,201.51,11083,1.67,2249.99,548.35,1,25,0,0.2182,2.4,1,mobile,Chrome,direct,iOS
user_1213,45,17,3,8,12,4,1,0,0,45,8,214.0,1299.99,158.47,7131,1.44,2499.99,653.55,1,25,0,0.2667,4.0,1,mobile,Chrome,direct,iOS
user_0667,52,22,11,10,4,2,2,0,1,52,8,304.66,1299.99,181.79,9453,1.58,2499.99,547.97,1,25,0,0.0769,0.3636,1,mobile,Chrome,direct,iOS
user_1668,39,16,6,8,7,0,0,0,2,39,8,365.18,1199.99,142.62,5562,1.56,2499.99,682.17,1,25,0,0.1795,1.1667,0,mobile,Chrome,direct,iOS
user_1862,39,13,7,9,6,1,2,0,1,39,7,301.03,1299.99,164.05,6398,1.56,2499.99,485.5,1,25,0,0.1538,0.8571,1,mobile,Chrome,google_search,iOS
user_0853,46,17,6,9,5,5,1,2,1,46,8,204.75,1099.99,134.7,6196,1.5,2499.99,492.38,1,25,0,0.1087,0.8333,1,mobile,Chrome,google_search,iOS
user_0539,50,17,4,7,11,6,4,1,0,50,8,220.27,1299.99,206.44,10322,1.52,2499.99,718.09,1,25,0,0.22,2.75,1,mobile,Chrome,direct,iOS
user_1509,62,28,7,8,11,1,6,1,0,60,8,235.51,1299.99,171.84,10654,1.61,2499.99,590.64,1,25,0,0.1774,1.5714,1,mobile,Chrome,direct,iOS
user_1349,49,14,12,12,7,2,0,2,0,49,7,247.5,1099.99,197.16,9661,1.76,2499.99,619.38,1,25,1,0.1429,0.5833,0,mobile,Chrome,direct,Android
user_1640,58,21,13,11,6,2,3,2,0,58,8,277.94,1199.99,161.5,9367,1.69,2499.99,665.85,1,25,0,0.1034,0.4615,1,mobile,Chrome,social_media,iOS
user_1459,42,16,9,8,5,3,0,1,0,42,8,282.99,1199.99,183.95,7726,1.76,2499.99,707.73,1,25,0,0.119,0.5556,0,mobile,Chrome,google_search,Windows
user_0399,55,22,7,13,6,4,1,0,2,55,8,259.81,1099.99,182.33,10028,1.65,2499.99,584.81,1,25,0,0.1091,0.8571,1,mobile,Chrome,direct,Android
user_0835,46,18,10,4,7,4,2,1,0,46,8,226.44,1099.99,154.37,7101,1.54,2499.99,564.99,1,25,0,0.1522,0.7,1,mobile,Chrome,google_search,iOS
user_1538,51,25,7,9,7,1,1,0,1,51,8,322.77,1299.99,126.45,6449,1.47,2249.99,717.93,1,25,0,0.1373,1.0,1,mobile,Chrome,direct,iOS
user_1515,53,20,10,6,7,4,3,2,1,53,8,312.88,1299.99,186.38,9878,1.57,2499.99,605.18,1,25,0,0.1321,0.7,1,mobile,Chrome,direct,Android
user_0533,43,19,6,4,5,3,1,2,3,43,8,288.34,1299.99,212.51,9138,1.58,2499.99,691.5,1,25,0,0.1163,0.8333,1,mobile,Chrome,google_search,iOS
user_1544,45,19,2,13,5,1,3,2,0,45,8,438.07,1299.99,199.6,8982,1.4,2499.99,669.55,1,25,0,0.1111,2.5,1,mobile,Chrome,google_search,iOS
user_0056,56,27,6,6,8,3,3,1,2,56,8,306.47,1199.99,154.21,8636,1.64,2499.99,514.1,1,25,0,0.1429,1.3333,1,mobile,Chrome,google_search,iOS
user_1478,41,18,6,3,7,4,1,0,2,41,7,268.72,1299.99,154.85,6349,1.61,2499.99,637.31,1,25,0,0.1707,1.1667,1,mobile,Chrome,google_search,iOS
user_1859,44,15,7,9,5,3,2,2,1,44,8,353.29,1299.99,167.32,7362,1.7,2499.99,612.04,1,25,0,0.1136,0.7143,1,mobile,Chrome,direct,iOS
user_1129,47,16,5,10,7,4,2,2,1,46,7,283.35,1199.99,178.74,8401,1.81,2499.99,799.14,1,25,0,0.1489,1.4,1,mobile,Chrome,google_search,Android
user_0593,47,19,9,4,8,3,2,0,2,47,8,248.17,1199.99,241.74,11362,1.53,2499.99,562.44,1,25,0,0.1702,0.8889,1,mobile,Chrome,direct,iOS
user_1106,42,20,5,6,8,0,2,0,1,42,8,268.05,999.99,147.26,6185,1.6,2499.99,620.59,1,25,0,0.1905,1.6,1,mobile,Chrome,direct,iOS
user_0104,36,6,12,3,12,1,1,1,0,36,8,336.66,1099.99,210.61,7582,1.92,2499.99,578.88,1,25,0,0.3333,1.0,1,mobile,Chrome,google_search,iOS
user_0517,49,25,8,3,8,1,2,0,2,49,8,234.1,1299.99,173.35,8494,1.69,2499.99,601.22,1,15,0,0.1633,1.0,1,mobile,Chrome,direct,iOS
user_1936,48,19,7,10,7,0,1,2,2,47,8,267.97,1299.99,194.31,9327,1.33,2499.99,328.53,1,20,1,0.1458,1.0,1,mobile,Chrome,google_search,Android
user_1825,43,10,7,8,7,2,3,5,1,43,8,345.47,1299.99,152.6,6562,1.86,2499.99,506.27,1,20,0,0.1628,1.0,1,desktop,Chrome,direct,iOS
user_1994,54,25,6,6,7,2,5,1,2,54,8,269.44,1299.99,197.69,10675,1.56,2499.99,709.71,1,25,1,0.1296,1.1667,1,mobile,Chrome,direct,Android
user_0085,56,22,11,2,8,6,2,4,1,56,8,293.18,1099.99,160.36,8980,1.75,2499.99,644.99,1,25,0,0.1429,0.7273,1,mobile,Chrome,direct,Android
user_1745,58,17,8,13,8,5,1,6,0,58,8,333.66,1299.99,188.16,10913,1.57,2499.99,580.59,1,25,0,0.1379,1.0,1,mobile,Chrome,direct,iOS
user_0270,64,21,13,14,9,0,5,2,0,64,8,259.16,1299.99,153.72,9838,1.67,2499.99,493.43,1,25,0,0.1406,0.6923,1,mobile,Chrome,direct,iOS
user_0886,50,19,12,5,6,1,3,2,2,50,7,241.12,1299.99,155.96,7798,1.58,2499.99,609.79,1,25,1,0.12,0.5,1,mobile,Chrome,direct,iOS
user_0613,56,18,10,9,11,3,4,1,0,56,8,269.15,1299.99,221.59,12409,1.54,2249.99,547.94,1,25,0,0.1964,1.1,1,mobile,Chrome,google_search,Android
user_1691,38,17,4,9,2,2,2,2,0,38,8,316.92,1299.99,110.05,4182,1.71,2499.99,522.1,1,20,0,0.0526,0.5,1,mobile,Chrome,google_search,Android
user_1343,42,20,5,7,4,4,2,0,0,42,8,254.42,1299.99,163.86,6882,1.67,2499.99,707.37,1,25,0,0.0952,0.8,1,mobile,Chrome,direct,iOS
user_0501,43,23,5,7,3,3,0,0,2,43,8,211.54,999.99,168.93,7264,1.47,2499.99,543.13,1,25,0,0.0698,0.6,0,mobile,Chrome,social_media,Windows
user_0938,44,17,4,5,9,4,3,1,1,44,8,245.01,1099.99,209.05,9198,1.41,2499.99,746.69,1,25,0,0.2045,2.25,1,mobile,Safari,direct,iOS
user_0030,44,14,7,8,7,3,2,3,0,44,8,329.44,1299.99,195.66,8609,1.66,2499.99,629.42,1,25,0,0.1591,1.0,1,mobile,Chrome,direct,Android
user_1686,52,22,7,5,11,2,2,3,0,52,7,238.05,1299.99,185.83,9663,1.63,2249.99,599.7,1,25,0,0.2115,1.5714,1,mobile,Chrome,direct,iOS
user_0090,47,23,6,7,6,3,1,1,0,47,8,235.09,1199.99,130.91,6153,1.38,2499.99,683.61,1,25,0,0.1277,1.0,1,mobile,Chrome,direct,Android
user_1542,60,19,10,7,14,5,3,1,1,60,8,292.96,1199.99,158.48,9509,1.72,2499.99,538.74,1,25,0,0.2333,1.4,1,mobile,Chrome,google_search,Android
user_1197,53,26,5,8,5,3,2,1,3,53,8,295.29,1299.99,167.98,8903,1.7,2499.99,766.31,1,20,0,0.0943,1.0,1,mobile,Chrome,direct,Android
user_1924,56,22,9,11,10,1,2,0,1,54,8,283.44,1099.99,174.48,9771,1.59,2499.99,593.83,1,25,0,0.1786,1.1111,1,mobile,Chrome,google_search,iOS
user_0739,48,7,12,9,7,4,9,0,0,48,8,337.7,1299.99,167.79,8054,1.69,2249.99,561.97,1,25,0,0.1458,0.5833,1,mobile,Chrome,direct,iOS
user_0109,53,20,7,7,7,6,2,2,2,51,8,343.74,1299.99,155.98,8267,1.6,2499.99,477.54,1,25,0,0.1321,1.0,1,desktop,Chrome,direct,Android
user_0588,52,22,8,11,6,1,1,1,2,51,8,292.05,1299.99,193.58,10066,1.85,2499.99,552.39,1,25,0,0.1154,0.75,1,mobile,Chrome,direct,iOS
user_0231,49,29,4,4,11,1,0,0,0,49,7,332.66,1299.99,155.65,7627,1.76,2499.99,748.15,1,25,0,0.2245,2.75,0,mobile,Chrome,direct,Windows
user_1984,49,21,8,7,9,3,1,0,0,49,7,290.81,1299.99,143.88,7050,1.53,2499.99,717.24,1,25,1,0.1837,1.125,1,mobile,Chrome,direct,iOS
user_0937,48,24,6,4,6,2,3,2,1,48,6,248.81,1199.99,140.73,6755,1.63,2499.99,812.39,1,20,0,0.125,1.0,1,mobile,Chrome,direct,iOS
user_0198,43,19,5,5,6,3,3,1,1,43,8,362.56,1299.99,147.37,6337,1.6,2499.99,657.67,1,25,0,0.1395,1.2,1,mobile,Chrome,direct,iOS
user_1898,46,23,2,7,11,1,2,0,0,46,8,247.57,1299.99,181.0,8326,1.63,2499.99,870.75,1,25,0,0.2391,5.5,1,mobile,Chrome,direct,iOS
user_1198,46,14,7,12,8,5,0,0,0,46,8,278.33,1299.99,195.35,8986,1.61,2499.99,444.77,1,25,0,0.1739,1.1429,0,mobile,Chrome,direct,iOS
user_1367,50,27,1,8,8,1,3,2,0,50,7,188.91,1099.99,179.3,8965,1.6,2249.99,557.29,1,25,1,0.16,8.0,1,mobile,Chrome,direct,iOS
user_0081,54,23,8,8,12,1,2,0,0,54,8,308.1,1199.99,191.0,10314,1.83,2499.99,773.6,1,25,1,0.2222,1.5,1,mobile,Chrome,google_search,Android
user_0239,49,23,4,8,6,3,1,1,3,48,8,246.54,1299.99,164.53,8062,1.78,2499.99,625.91,1,20,0,0.1224,1.5,1,mobile,Chrome,google_search,iOS
user_0156,42,15,9,3,7,4,2,1,1,42,8,321.84,1299.99,133.98,5627,1.69,2499.99,648.09,1,20,0,0.1667,0.7778,1,mobile,Chrome,direct,iOS
user_1257,55,26,10,4,8,3,0,2,2,55,8,333.19,1299.99,138.09,7595,1.36,2499.99,683.63,1,25,1,0.1455,0.8,0,mobile,Chrome,direct,iOS
user_1529,41,18,4,3,8,2,2,2,2,40,7,275.09,1099.99,159.05,6521,1.73,2249.99,615.6,1,20,0,0.1951,2.0,1,mobile,Chrome,google_search,iOS
user_1238,54,22,10,5,6,4,4,2,1,54,8,318.57,1199.99,166.56,8994,1.57,2499.99,560.92,1,25,0,0.1111,0.6,1,mobile,Chrome,google_search,iOS
user_1325,59,21,13,7,9,3,4,1,1,59,8,247.73,1199.99,117.24,6917,1.56,2499.99,729.91,1,25,0,0.1525,0.6923,1,mobile,Chrome,direct,iOS
user_0282,49,25,6,5,6,0,2,3,2,49,8,228.02,1099.99,193.78,9495,1.65,2499.99,607.85,1,20,0,0.1224,1.0,1,mobile,Safari,direct,iOS
user_1338,50,19,6,8,8,1,4,3,1,50,8,339.61,1299.99,150.6,7530,1.62,2499.99,809.49,1,25,0,0.16,1.3333,1,mobile,Chrome,direct,Android
user_1923,60,24,12,9,7,3,2,3,0,60,8,347.8,1299.99,187.63,11258,1.57,2499.99,628.07,1,25,0,0.1167,0.5833,1,mobile,Chrome,direct,iOS
user_1948,41,11,10,3,6,5,4,1,1,40,8,216.16,999.99,197.51,8098,1.39,2249.99,467.92,1,25,0,0.1463,0.6,1,mobile,Chrome,direct,Android
user_1959,46,16,8,6,10,2,2,1,1,46,8,279.48,1299.99,201.57,9272,1.61,2499.99,514.12,1,25,0,0.2174,1.25,1,mobile,Chrome,direct,Android
user_0118,52,23,8,9,7,0,2,2,1,51,8,256.51,999.99,171.42,8914,1.6,2499.99,532.78,1,25,0,0.1346,0.875,1,mobile,Chrome,direct,Android
user_1971,49,19,9,5,8,2,4,1,1,49,7,335.86,1299.99,162.88,7981,1.53,2499.99,690.3,1,25,0,0.1633,0.8889,1,mobile,Chrome,direct,Android
user_0971,48,21,2,7,12,1,2,2,1,48,7,278.03,1199.99,147.6,7085,1.71,2249.99,545.82,1,25,0,0.25,6.0,1,mobile,Chrome,direct,iOS
user_1589,52,22,6,7,7,3,2,4,1,52,8,276.23,1299.99,137.52,7151,1.67,2499.99,661.62,1,25,0,0.1346,1.1667,1,mobile,Chrome,direct,iOS
user_0415,43,16,6,2,7,5,2,4,1,43,8,208.51,1299.99,187.42,8059,1.47,2499.99,641.5,1,25,0,0.1628,1.1667,1,mobile,Chrome,google_search,iOS
user_1601,56,24,7,7,7,3,4,3,1,56,8,329.49,1299.99,183.36,10268,1.75,2499.99,705.62,1,20,0,0.125,1.0,1,mobile,Chrome,direct,Android
user_0790,69,24,15,11,8,3,4,2,2,69,8,345.74,1299.99,171.52,11835,1.43,2499.99,723.11,1,25,0,0.1159,0.5333,1,mobile,Chrome,google_search,iOS
user_1754,59,23,6,12,7,3,5,3,0,59,8,244.35,1299.99,203.78,12023,1.69,2499.99,578.3,1,25,0,0.1186,1.1667,1,mobile,Chrome,google_search,iOS
user_0021,51,25,7,4,7,5,1,0,2,51,8,280.93,1299.99,124.51,6350,1.73,2499.99,735.48,1,25,0,0.1373,1.0,1,mobile,Chrome,direct,iOS
user_0511,48,17,6,12,7,0,4,1,1,48,8,275.27,1099.99,208.21,9994,1.5,2499.99,668.84,1,20,1,0.1458,1.1667,1,mobile,Chrome,direct,Android
user_1868,47,18,10,7,5,1,4,2,0,47,8,191.34,1299.99,141.79,6664,1.53,2499.99,656.69,1,25,0,0.1064,0.5,1,mobile,Chrome,social_media,Android
user_1635,60,32,5,8,10,1,3,0,1,60,8,248.99,1299.99,162.38,9743,1.5,2249.99,446.74,1,25,0,0.1667,2.0,1,mobile,Chrome,direct,iOS
user_1809,55,20,15,5,4,3,6,0,2,55,7,272.74,1199.99,135.13,7432,1.62,2499.99,577.08,1,25,0,0.0727,0.2667,1,mobile,Chrome,google_search,iOS
user_0170,51,20,10,9,4,3,3,1,1,50,8,249.87,1299.99,134.16,6842,1.49,2499.99,536.46,1,25,0,0.0784,0.4,1,mobile,Chrome,google_search,iOS
user_1540,50,25,5,8,6,2,1,3,0,50,8,268.51,1299.99,146.6,7330,1.62,2249.99,755.49,1,25,0,0.12,1.2,1,desktop,Chrome,direct,iOS
user_0290,59,24,7,12,13,0,1,1,1,58,7,265.22,1299.99,144.15,8505,1.81,2249.99,488.13,1,25,0,0.2203,1.8571,1,desktop,Chrome,google_search,iOS
user_1585,39,20,6,4,4,2,2,0,1,39,8,232.82,1199.99,105.67,4121,1.62,2249.99,386.91,1,25,0,0.1026,0.6667,1,mobile,Chrome,direct,Windows
user_0543,51,27,3,7,7,1,4,2,0,51,8,198.76,1299.99,174.71,8910,1.65,1999.99,368.72,1,25,0,0.1373,2.3333,1,mobile,Chrome,direct,iOS
user_1318,43,22,7,6,2,2,3,0,1,43,8,255.48,1299.99,136.84,5884,1.58,2499.99,763.71,1,25,0,0.0465,0.2857,1,mobile,Chrome,direct,iOS
user_1054,53,25,7,7,7,3,2,2,0,52,8,262.16,1099.99,192.96,10227,1.55,2499.99,489.33,1,25,0,0.1321,1.0,1,mobile,Chrome,direct,iOS
user_0115,42,18,9,4,7,1,3,0,0,42,8,290.01,1099.99,155.19,6518,1.55,2499.99,660.7,1,25,0,0.1667,0.7778,1,mobile,Safari,direct,Android
user_1712,56,18,8,8,14,3,4,0,1,56,8,350.8,1299.99,182.48,10219,1.57,2499.99,579.63,1,25,0,0.25,1.75,1,mobile,Chrome,direct,Android
user_0482,56,24,6,8,10,2,3,1,2,56,8,282.74,1199.99,162.02,9073,1.38,2499.99,789.72,1,25,0,0.1786,1.6667,1,mobile,Chrome,direct,iOS
user_1245,46,16,9,8,7,4,1,1,0,45,8,220.96,1199.99,179.85,8273,1.76,2499.99,671.51,1,25,0,0.1522,0.7778,1,mobile,Chrome,direct,iOS
user_1596,60,32,5,8,6,1,4,2,2,60,8,301.11,1299.99,164.93,9896,1.7,2499.99,749.66,1,25,0,0.1,1.2,1,mobile,Chrome,google_search,iOS
user_0678,49,18,3,7,10,3,6,0,2,48,8,298.12,1299.99,193.02,9458,1.57,2499.99,562.54,1,25,0,0.2041,3.3333,1,mobile,Chrome,direct,iOS
user_0841,57,25,5,7,9,4,2,4,1,57,8,298.21,1299.99,170.89,9741,1.53,2249.99,509.99,1,25,0,0.1579,1.8,1,mobile,Chrome,google_search,Android
user_1182,43,18,6,7,5,2,2,3,0,43,6,215.96,1299.99,138.33,5948,1.56,2499.99,691.39,1,25,0,0.1163,0.8333,1,mobile,Chrome,direct,iOS
user_1905,45,17,5,11,5,3,2,1,1,45,8,281.29,1199.99,181.42,8164,1.53,2499.99,502.21,1,25,0,0.1111,1.0,1,mobile,Chrome,direct,iOS
user_0022,36,11,7,9,2,2,3,1,1,36,8,212.73,1099.99,179.86,6475,1.72,2499.99,843.6,1,25,0,0.0556,0.2857,1,mobile,Chrome,direct,iOS
user_0998,44,15,7,8,7,1,6,0,0,44,8,177.77,1099.99,137.41,6046,1.59,2499.99,623.29,1,25,0,0.1591,1.0,1,desktop,Chrome,direct,iOS
user_1049,62,24,11,7,12,6,1,1,0,61,8,316.23,1299.99,155.92,9667,1.52,2499.99,517.41,1,25,0,0.1935,1.0909,1,mobile,Chrome,direct,iOS
user_0423,57,27,6,8,8,3,1,4,0,57,7,220.07,1099.99,114.46,6524,1.72,2499.99,574.11,1,25,0,0.1404,1.3333,1,mobile,Chrome,google_search,Android
user_0402,56,20,8,6,9,4,3,5,1,56,8,235.78,1199.99,165.21,9252,1.95,1999.99,457.22,1,25,0,0.1607,1.125,1,mobile,Chrome,google_search,iOS
user_0385,47,15,11,5,10,1,3,1,1,47,7,245.04,1199.99,129.43,6083,1.53,2499.99,568.5,1,25,0,0.2128,0.9091,1,mobile,Chrome,direct,Windows
user_1051,54,25,7,6,6,3,2,2,3,54,8,243.48,1299.99,224.33,12114,1.48,2499.99,772.68,1,25,0,0.1111,0.8571,1,mobile,Chrome,google_search,iOS
user_0435,63,28,7,11,8,6,2,1,0,63,8,256.51,1299.99,189.95,11967,1.6,2499.99,478.16,1,25,0,0.127,1.1429,1,mobile,Chrome,direct,Android
user_1683,57,21,12,7,10,1,2,2,2,57,8,325.09,1299.99,146.89,8373,1.77,2499.99,673.59,1,25,0,0.1754,0.8333,1,mobile,Chrome,google_search,iOS
user_1441,52,20,8,6,8,7,2,1,0,52,8,271.68,1299.99,130.19,6770,1.62,2499.99,685.28,1,25,0,0.1538,1.0,1,mobile,Chrome,google_search,iOS
user_0626,34,12,6,5,5,1,2,3,0,34,7,258.98,1199.99,101.38,3447,1.74,2249.99,724.99,1,25,0,0.1471,0.8333,1,mobile,Chrome,google_search,Android
user_0669,48,18,8,11,7,1,2,1,0,48,8,273.22,1299.99,210.83,10120,1.5,2499.99,630.2,1,20,0,0.1458,0.875,1,mobile,Chrome,google_search,iOS
user_0749,42,14,5,8,8,3,2,1,1,42,8,250.36,1299.99,154.98,6509,1.4,2499.99,703.56,1,25,0,0.1905,1.6,1,mobile,Chrome,direct,iOS
user_1120,53,19,5,8,8,5,4,3,1,52,8,229.0,1299.99,156.4,8289,1.49,2499.99,710.18,1,15,0,0.1509,1.6,1,mobile,Safari,direct,iOS
user_0584,51,26,9,5,4,1,2,2,2,50,8,276.29,1299.99,203.88,10398,1.47,2499.99,573.13,1,25,0,0.0784,0.4444,1,mobile,Chrome,direct,iOS
user_1888,50,13,13,9,6,3,4,2,0,50,8,291.6,1199.99,148.34,7417,1.48,2499.99,850.09,1,25,0,0.12,0.4615,1,mobile,Chrome,direct,iOS
user_0979,53,19,11,10,5,3,1,1,3,53,8,286.89,1299.99,191.04,10125,1.7,2499.99,641.88,1,25,0,0.0943,0.4545,1,mobile,Chrome,direct,iOS
user_1427,52,23,4,11,9,2,0,2,1,52,7,225.66,1299.99,177.1,9209,1.52,2499.99,669.89,1,25,0,0.1731,2.25,0,mobile,Chrome,direct,iOS
user_1080,49,20,8,6,8,0,2,4,1,49,7,293.3,1199.99,146.29,7168,1.71,2499.99,682.44,1,20,0,0.1633,1.0,1,mobile,Chrome,google_search,Android
user_1633,43,22,4,5,8,2,1,0,1,43,7,323.76,1199.99,142.98,6148,1.63,2249.99,534.99,1,25,0,0.186,2.0,1,desktop,Chrome,direct,iOS
user_0634,58,19,11,8,11,5,1,2,1,58,8,310.52,1199.99,197.1,11432,1.67,2499.99,631.63,1,25,0,0.1897,1.0,1,mobile,Chrome,direct,Android
user_0802,46,18,5,8,7,2,3,1,2,46,8,266.92,1299.99,176.2,8105,1.57,2499.99,665.32,1,25,0,0.1522,1.4,1,mobile,Chrome,google_search,iOS
user_0536,42,16,8,7,6,3,1,0,1,42,8,346.49,1299.99,187.64,7881,1.6,2499.99,448.09,1,25,0,0.1429,0.75,1,mobile,Chrome,direct,iOS
user_0890,42,12,6,10,9,1,1,0,3,41,8,306.54,1199.99,231.17,9709,1.55,2499.99,620.47,1,25,1,0.2143,1.5,1,mobile,Chrome,direct,Android
user_1576,49,17,9,8,6,1,4,2,2,49,7,252.17,1299.99,257.98,12641,1.49,2499.99,668.15,1,25,0,0.1224,0.6667,1,mobile,Chrome,direct,Android
user_1765,55,18,10,8,8,3,5,3,0,55,8,274.46,1099.99,161.33,8873,1.55,2499.99,631.99,1,25,0,0.1455,0.8,1,mobile,Chrome,direct,Android
user_1457,59,25,5,9,10,5,2,1,2,59,8,276.41,1299.99,204.39,12059,1.41,2499.99,818.72,1,25,0,0.1695,2.0,1,mobile,Chrome,google_search,iOS
user_1411,50,17,13,5,9,2,3,0,1,49,8,268.42,1099.99,180.46,9023,1.64,2499.99,637.69,1,25,0,0.18,0.6923,1,mobile,Chrome,direct,iOS
user_1518,51,18,4,11,5,4,3,3,3,51,8,261.83,1299.99,147.24,7509,1.69,2499.99,492.93,1,25,0,0.098,1.25,1,mobile,Chrome,direct,Windows
user_0349,57,21,8,11,5,6,4,2,0,57,8,353.81,1299.99,170.04,9692,1.77,2499.99,638.94,1,25,0,0.0877,0.625,1,mobile,Chrome,direct,Android
user_0916,58,20,7,13,11,0,4,2,1,58,8,320.01,1199.99,177.93,10320,1.91,2499.99,526.37,1,25,0,0.1897,1.5714,1,mobile,Chrome,google_search,Android
user_1110,51,18,6,9,9,2,7,0,0,51,8,304.74,1299.99,170.0,8670,1.75,2499.99,674.89,1,20,0,0.1765,1.5,1,mobile,Chrome,direct,iOS
user_0414,39,15,8,5,4,2,2,2,1,39,8,257.08,1299.99,145.51,5675,1.31,2499.99,514.22,1,25,0,0.1026,0.5,1,mobile,Chrome,google_search,Android
user_1206,49,28,4,7,5,2,3,0,0,49,8,275.06,1299.99,160.1,7845,1.8,2249.99,483.05,1,20,0,0.102,1.25,1,mobile,Chrome,direct,iOS
user_0624,55,21,7,8,7,4,5,1,2,55,7,272.98,1199.99,154.42,8493,1.67,2499.99,480.81,1,25,0,0.1273,1.0,1,desktop,Chrome,google_search,iOS
user_1524,56,21,9,7,8,4,2,4,1,55,8,252.02,1299.99,132.52,7421,1.7,2499.99,742.85,1,20,0,0.1429,0.8889,1,mobile,Chrome,direct,Android
user_0176,42,16,6,4,12,1,2,1,0,42,8,297.97,1299.99,167.64,7041,1.67,1999.99,484.51,1,25,0,0.2857,2.0,1,mobile,Chrome,direct,Android
user_0827,66,25,10,10,11,4,3,1,2,66,8,248.28,1299.99,171.17,11297,1.59,2499.99,708.4,1,25,0,0.1667,1.1,1,desktop,Chrome,google_search,iOS
user_1348,56,29,5,8,7,2,2,2,1,56,8,304.29,1199.99,200.14,11208,1.5,2499.99,600.08,1,25,0,0.125,1.4,1,mobile,Chrome,google_search,Android
